CharityName,CharityCountry,CharityCity,Topic,ProjDate,Volunteer,VolunteerCountry,VolunteerCity,URL
Osiris Organization,United States,Saint Paul,Education,2020-02-02,Keita Eriawan,United States,Huntington Beach,https://public.tableau.com/profile/keita.eriawan#!/vizhome/OsirisOrganisationDashboard/African-AmericanEducationDashboard
Osiris Organization,United States,Saint Paul,Education,2020-02-03,Noel Joe Basil,India,Thrissur,https://public.tableau.com/profile/noel.joe.basil#!/vizhome/VFSG_WealthGapTrials/WealthGap-NeedforTechjobsReport
Osiris Organization,United States,Saint Paul,Education,2020-02-04,"Cerita.Data
",Indonesia,Bali,https://public.tableau.com/profile/cerita.data#!/vizhome/African-AmericanLabourForceintheUS-VizFSG/OsirisInfographic
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,David Philpot,Australia,Brisbane,https://mapipedia.com/s/u/drdave/sunny_street.html
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Frederic Fery,Australia,Brisbane,https://public.tableau.com/profile/fredfery#!/vizhome/SunnyStreetVizforSocialGood/SunnyStreetVizforSocialGood
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Hugh Armitage + Aaron Van Garderen,Australia,Brisbane,https://drive.google.com/file/d/1D3cDSO-NkEIp3QMR5h5jQacmIEfYzjXx/view?usp=sharing
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Jason Lowe,Australia,Brisbane,https://www.linkedin.com/pulse/from-certain-point-view-jason-lowe
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,John Maschke,Australia,Brisbane,https://public.tableau.com/views/SunnyStreet_15845586317650/PopulationDash?:retry=yes&:display_count=y&:origin=viz_share_link
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Kelly Harrison,Australia,Brisbane,https://public.tableau.com/profile/kelly.harrison#!/vizhome/SunnyStreet_15843290339150/VolunteerWelfare
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,KeyData,Australia,Brisbane,https://public.tableau.com/profile/visahasaran.pirabaharan#!/vizhome/SunnyStreetPatientDataDashboard/SunnyStreetPatientDataDashboard
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Marco Motta,Australia,Brisbane,https://public.tableau.com/profile/marco.motta6791#!/vizhome/SunnyStreetDashboardv2/SunnyStreet
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Marco Motta,Australia,Brisbane,https://www.linkedin.com/posts/mottamarco01_vizforsocialgood-activity-6646262871527342080-DIHr
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Nathan Bowen,Australia,Brisbane,https://app.powerbi.com/view?r=eyJrIjoiMDkxNDE3YTEtOTMxOS00NTU3LTllZTgtNmU4MGJmZTI0NGJiIiwidCI6IjEwMzM5N2MzLTViZDAtNGNmYi05YjdiLTA5M2QxOWQ3NmI5ZiJ9
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Robert Buehrig,Australia,Brisbane,https://www.linkedin.com/posts/robertbuehrig_vizforsocialgood-socent-datavizualization-activity-6641155232283918337-fxYR
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Sandhya Ravikumar,Australia,Brisbane,https://app.powerbi.com/groups/me/reports/9a9285da-5c24-4153-9961-0d681f3faf5b/ReportSection?noSignUpCheck=1
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Sandhya Ravikumar,Australia,Brisbane,https://app.powerbi.com/view?r=eyJrIjoiYjM2NGI4NzMtYmM3Ny00OGQwLWJiMjAtYjkzZDBlZDQ0Yjk3IiwidCI6ImNmM2U1MzhmLTljNjMtNDZhZS1hZDBmLWNhYjNmNDZjMDE4NyJ9
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Sharna Bourke,Australia,Brisbane,https://public.tableau.com/views/VizforSocialGood-SunnyStreet/Leadinglightinaccesstohealth?:display_count=y&publish=yes&:origin=viz_share_link
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Tony Hartigan,Australia,Brisbane,https://app.powerbi.com/view?r=eyJrIjoiOTBjMjA0YjEtMTE5OS00Mzc0LWE0NzktM2QyZGMxOTY2NDQ1IiwidCI6Ijc2MWFiZDBiLTczOGItNDYxMi1hOWE4LTE1Yzc3Mjg1NTUyYyIsImMiOjEwfQ%3D%3D
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Tony Hartigan,Australia,Brisbane,https://app.powerbi.com/view?r=eyJrIjoiZTY0YzRiODgtODUxZS00NDZhLWJjZWItOWE2YjFhNzU2MDRlIiwidCI6Ijc2MWFiZDBiLTczOGItNDYxMi1hOWE4LTE1Yzc3Mjg1NTUyYyIsImMiOjEwfQ%3D%3D
Sunny Street,Australia,Brisbane,Healthcare,2020-03-20,Undrakh,Australia,Brisbane,https://public.tableau.com/profile/undrakh6649#!/vizhome/Sunny_Street_Viz_for_Social_good_Undrakh/Dashboard
Kiron,Germany,Berlin,Education,2020-06-20,Nena Untung,United States,Austin,https://app.powerbi.com/view?r=eyJrIjoiNmEyZmI0NTYtNjIwMC00NGRiLWEyODMtYzQzMjY2MWU3ZTQ3IiwidCI6IjhkYjFiY2I4LTM4YzYtNDE1My1hMzhjLWFkNjY2MTg3OWE4NiJ9
Kiron,Germany,Berlin,Education,2020-06-20,Giovanni Lucky,Indonesia,Bali,https://public.tableau.com/profile/cerita.data#!/vizhome/TheStoryofSyrianRefugees-VizFSG/Infographic
Kiron,Germany,Berlin,Education,2020-06-20,Darragh Murray,Australia,Brisbane,https://public.tableau.com/profile/darragh.murray#!/vizhome/SeekingRefugeFromtheStorm/RefugeFromtheStorm
Kiron,Germany,Berlin,Education,2020-06-20,Frederic Fery,Australia,Brisbane,https://public.tableau.com/profile/fredfery#!/vizhome/RefugeesdeadormissingduringmigrationVizforSocialGood/RefugeesdeadormissingduringmigrationVizforSocialGood
Kiron,Germany,Berlin,Education,2020-06-20,Jason Lowe,Australia,Brisbane,https://vpctikqkyihztgb-ausinno.adb.ap-sydney-1.oraclecloudapps.com/ords/f?p=103:47
Kiron,Germany,Berlin,Education,2020-06-20,Annie Britton,United States,Chicago,https://public.tableau.com/views/MigrantPopulationsandCOVID-19/Dashboard1?:language=en&:display_count=y&publish=yes&:origin=viz_share_link
Kiron,Germany,Berlin,Education,2020-06-20,Shivam Mittal,India,Delhi,https://public.tableau.com/views/MissingMigrantsProjectVizForSocialGood/MissingMigrantsProjectVizForSocialGoodKiron?:language=en&:display_count=y&:origin=viz_share_link
Kiron,Germany,Berlin,Education,2020-06-20,Hiroyoshi Kamegaki,Japan,Fujisawa,https://public.tableau.com/profile/kamegaki.hiroyoshi#!/vizhome/vfsg-eu-refugees/ForKironPJ
Kiron,Germany,Berlin,Education,2020-06-20,kamegaki hiroyoshi,Japan,Fujisawa,https://public.tableau.com/profile/kamegaki.hiroyoshi#!/vizhome/Vfsg-KironProject/Kiron
Kiron,Germany,Berlin,Education,2020-06-20,Keita Eriawan,United States,Huntington Beach,https://public.tableau.com/profile/keita.eriawan#!/vizhome/KironDashboard/KironProject
Kiron,Germany,Berlin,Education,2020-06-20,Soha Elghany,United Kingdom,London,https://public.tableau.com/profile/soha.elghany#!/vizhome/MigrantsMissingandDead/Dashboard1
Kiron,Germany,Berlin,Education,2020-06-20,Aida Horaniet,Luxembourg,Luxembourg,https://public.tableau.com/profile/aida3847#!/vizhome/vfsg2/Dashboard1
Kiron,Germany,Berlin,Education,2020-06-20,Kimly Scott,Australia,Melbourne,https://public.tableau.com/views/ComingtoAustralia-RefugeeResettlementinAustralia/ComingtoAustralia?:display_count=y&:origin=viz_share_link
Kiron,Germany,Berlin,Education,2020-06-20,Evelina Judeikyte,France,Paris,
Kiron,Germany,Berlin,Education,2020-06-20,Amelia Lim,Singapore,Singapore,https://public.tableau.com/profile/amelia.lim#!/vizhome/ForcedDisplacementin2019/Dashboard
Kiron,Germany,Berlin,Education,2020-06-20,Jason Lee Jie Shen,Singapore,Singapore,https://public.tableau.com/profile/jason.lee.jie.shen#!/vizhome/ADecadeinInternalDisplacements/Dashboard1
Kiron,Germany,Berlin,Education,2020-06-20,Thi Ho,Singapore,Singapore,https://public.tableau.com/profile/t.ho2902#!/vizhome/MigrantStories_v1_1/MigrantStories
Kiron,Germany,Berlin,Education,2020-06-20,Ashish Chopra,Australia,Sydney,https://public.tableau.com/profile/ashishchopra778#!/vizhome/InternalDisplacementDisastersMigration/InternalDisplacementduetoDIsasters
Kiron,Germany,Berlin,Education,2020-06-20,Noel Joe Basil,India,Thrissur,https://public.tableau.com/views/VFSGKiron-AmplifyNow/VFSGDeadlySeasoftheMeditteranean?:display_count=y&:origin=viz_share_link
Kiron,Germany,Berlin,Education,2020-06-20,Yasushi Ishikawa,Japan,Tokyo,https://t.co/ZlGEHcWcts?amp=1
Kiron,Germany,Berlin,Education,2020-06-20,Anjushree B V,Canada,Toronto,https://public.tableau.com/views/DisplacementinParadiseVisFSG/DisplacementInParadise?:display_count=y&:origin=viz_share_link
Kiron,Germany,Berlin,Education,2020-06-20,Samantha Gonsalves,Canada,Toronto,https://public.tableau.com/profile/samantha6599#!/vizhome/Kiron-VizForSocialGood/Dashboard1?publish=yes
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Mbajwa Michael,Nigeria,Abuja,https://public.tableau.com/profile/michael6781#!/vizhome/AcademicsWithoutBorders_15970209762680/AWBDASHBOARD
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Giovanni Lucky,Indonesia,Bali,https://public.tableau.com/profile/cerita.data#!/vizhome/AcademicWithoutBorders-VizFSG/AWBDashboard
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Francois Delavy,United States,Boston,https://delavyz.com/project/awb/
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Darragh Murray,Australia,Brisbane,https://public.tableau.com/profile/darragh.murray#!/vizhome/AcademicsWithoutBorders_15978234144150/ExploreTheNetwork
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Frederic Fery,Australia,Brisbane,https://public.tableau.com/profile/fredfery#!/vizhome/AcademicWithoutBordersTeachtheTeacherimpactvizforsocialgood/AWBTeachtheTeacherSocialImpactMultiplier
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Rebeca Pop,United States,Chicago,https://public.tableau.com/profile/rebeca5072#!/vizhome/VizforSocialGood_AcademicswithoutBorders/finalviz_1
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Ramya Venkatesan,United States,Denver ,https://app.powerbi.com/groups/me/reports/0ce5421d-ad82-4c33-b25e-bd6977322bce?ctid=563337ca-a517-421a-aae0-1aa5b414fd7f
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Amanda Doggett,Canada,Kitchener,https://public.tableau.com/views/VizForSocialGood-AcademicsWithoutBorders2/DashboardStaticSymbols?:language=en&:display_count=y&:origin=viz_share_link
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Natalia Miteva,United Kingdom,"London,",https://public.tableau.com/profile/natalia.miteva#!/vizhome/AcademicsWithoutBordersVizForSocialGood_15974110355600/AcademicsWithoutBorders
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Aida Horaniet,Luxembourg,Luxembourg,https://public.tableau.com/profile/aida3847#!/vizhome/awb/Dashboard1
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Nithin George,United States,Nashville,https://github.com/ngeorge6/Academics-without-Borders
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Joy Kim,United States,New York,https://public.tableau.com/profile/joykim#!/vizhome/AWD/AWB_USF
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Mariana Boger Netto,Italy,Perugia,https://public.tableau.com/views/AcademicsWithoutBorders-VizforSocialGood/AWB?:language=pt&:display_count=y&publish=yes&:origin=viz_share_link
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Sagar Dhuri,India,Pune,https://public.tableau.com/profile/sagar.dhuri#!/vizhome/AcademicsWithoutBordersUniversitairessansfrontires/AWB
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Alex Aruj,United States,San Francisco,https://public.tableau.com/profile/alexander.n.aruj#!/vizhome/HR2W-testing/MonthsCurrentoutofCompl_
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Swagat Kumar Jena,Singapore,Singapore,https://public.tableau.com/views/July20-VizforSocialGood-AcademicsWithoutBorders/AcademicsWithoutBorders?:language=en-GB&:display_count=y&publish=yes&:toolbar=n&:origin=viz_share_link
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Thi Ho,Singapore,Singapore,https://public.tableau.com/profile/t.ho2902#!/vizhome/VizForSocialGoodAcademicsWithoutBorder/AWB
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Ashish Chopra,Australia,Sydney,https://public.tableau.com/profile/ashishchopra778#!/vizhome/AcademicsWithoutBorders/AcademicsWithoutBorders
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Noel Joe Basil,India,Thrissur,https://public.tableau.com/views/VFSGAcademicsWithoutBorders/VFSGAWB?:language=en&:display_count=y&:toolbar=n&:origin=viz_share_link
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/AWB-USFVizforSocialGood/AWS?publish=yes
Academics Without Borders,Canada,Montreal,Education,2020-07-20,ADRIAN ZINOVEI,Canada,Toronto,https://public.tableau.com/profile/adrian.zinovei#!/vizhome/AWBProjectsVizForSocialGood2020/AWBProjectsReport
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Kimberly Te,Canada,Toronto,https://public.tableau.com/profile/kimberly.te7288#!/vizhome/AcademicsWithoutBordersKTe/AWB
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Samantha Gonsalves,Canada,Toronto,https://public.tableau.com/profile/samantha6599#!/vizhome/AWB/AWBProjects?publish=yes
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Jenn Schilling,United States,Tucson,https://public.tableau.com/profile/jenn.schilling#!/vizhome/AcademicsWithoutBordersvizforsocialgood_15964091030330/About
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Marcin Antas,United Kingdom,Preston,https://public.tableau.com/profile/marcin.antas#!/vizhome/AcademicsWithoutBorders_15960563541490/OurProjects
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Kate Miller,Unknown,Unknown,https://vizforsocialgood.slack.com/files/U017PKJKUKX/F018TCYMKEV/kate_miller_awb_spot.mp4
Academics Without Borders,Canada,Montreal,Education,2020-07-20,Klaudia Stano,Poland,Warsaw,https://public.tableau.com/profile/klaudiastano#!/vizhome/VizForSocialGood_AcademicsWithoutBorders/AWB_dashboard
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Nena Untung,United States,Austin,https://app.powerbi.com/view?r=eyJrIjoiMjk3YjBhYWMtMWFmMi00MzA3LTgxYWItODQwZWQxYmZkZTkyIiwidCI6IjhhODJlY2Q1LWYyNzQtNGUxYy05MjdiLWI4NmJiZDMxODlmNiJ9
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Aparna Shastry,India,Bengaluru,https://public.tableau.com/views/VFSG-B2P/B2P?:language=en&:display_count=y&:origin=viz_share_link
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Frederic Fery,Australia,Brisbane,https://public.tableau.com/profile/fredfery#!/vizhome/BridestoProsperityvizforsocialgoodSept2020/BridgestoProsperitySept2020vizforsocialgood
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Lahari Patnam,Australia,Brisbane,https://public.tableau.com/shared/KJWWDHGY7?:display_count=y&:origin=viz_share_link
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Arti Rajput,United States,Canonsburg,https://public.tableau.com/profile/arti.rajput#!/vizhome/BridgestoProsperityVizforSocialGood/Dashboard1
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Marit Imsdahl,United States,Cary,https://public.tableau.com/profile/marit.imsdahl#!/vizhome/BridgestoProsperity_16015238483210/B2P
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,SHIRAISHI Ryuji,Japan,Chiba,https://public.tableau.com/views/20200928_b2p/1?:language=ja&:display_count=y&:origin=viz_share_link
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Katie Kilroy,Ireland,Cork,https://public.tableau.com/profile/katie.kilroy#!/vizhome/BridgestoProsperity-RwandaCatchmentSurvey/Dashboard1
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Damiana Pacheco,Ecuador,Cuenca,https://public.tableau.com/profile/damiana.pacheco#!/vizhome/BridgestoProsperity_15998055179990/SixBridges
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Jyoti Lunaych,India,Delhi,https://public.tableau.com/profile/jyoti.lunaich#!/vizhome/BridgestoProsperity-VizFSG/B2PDB
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Susan Glass,United States,Framingham,https://public.tableau.com/profile/susan.glass5813#!/vizhome/BridgestoProsperity_16004067718500/BridgestoProsperityRwanda?publish=yes
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Alison Pitt,USA,"Irvine, CA",https://tabsoft.co/36dygl9
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Michiko Shibata,Japan,Kawasaki-shi,https://public.tableau.com/profile/michiko1606#!/vizhome/VizforSocialGood_B2P/VfSG_B2P
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Amanda Doggett,Canada,Kitchener,https://public.tableau.com/views/B2P_FINAL_PUBLISH/B2PDashboard?:language=en&:display_count=y&:origin=viz_share_link
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Robert Radburn,England,Leicester,https://public.tableau.com/shared/C8MB3F4CS?:display_count=y&:origin=viz_share_link
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Leona Cheung,United States,Los Angeles,https://leona-cheung.com/B2P-data-viz
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Sarah Hodges,USA,Los Angeles,https://slhstudio.github.io/bridges-to-prosperity/
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Aida Horaniet,Luxembourg,Luxembourg,https://public.tableau.com/profile/aida3847#!/vizhome/B2P2/Dashboard1?publish=yes
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Lali Jularbal,Philippines,Manila,https://public.tableau.com/profile/lalijularbal#!/vizhome/RwandaViz2_0/OVERVIEW
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Mike Moore,Colombia,Medellin,https://bridges.norththird.io
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Evelina Judeikyte,France,Paris,https://evelinaj.github.io/b2p/
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Hellman Nils,France,Paris,https://public.tableau.com/profile/hellman8853#!/vizhome/VizForBridgesToProsperity/BridgeForProsperityDashboard
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Allan Walker,United States,Roseville,https://public.tableau.com/profile/allan.walker#!/vizhome/BridgestoProsperity-NetworkAnalysis/BridgestoProsperity-NetworkAnalysis
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Kelvin Zhang,United States,Seattle,https://public.tableau.com/profile/kelvin3665#!/vizhome/BridgesforProsperityKZ/MainDashboard
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Diana Ow,Singapore,Singapore,http://b2p-viz.s3-website-ap-southeast-1.amazonaws.com/
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Jit Nung Wong,Singapore,Singapore,https://public.tableau.com/profile/jit.nung.wong#!/vizhome/B2P_Viz/WorkingDashboard
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Meera Losani Umasankar,Singapore,Singapore,https://public.tableau.com/profile/meera6133#!/vizhome/BridgestoProsperityVFSG/B2PinRwanda
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Shantanu Garg,Singapore,Singapore,https://public.tableau.com/profile/shantanu2019#!/vizhome/raid_data/Story1
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Swagat Kumar Jena,Singapore,Singapore,https://public.tableau.com/views/Viz4SocialGood-B2P-September2020/Viz4SocialGood-Sept2020?:language=en-GB&:display_count=y&publish=yes&:toolbar=n&:origin=viz_share_link
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Thi Ho,Singapore,Singapore,https://public.tableau.com/profile/t.ho2902#!/vizhome/B2P_15999294206070/B2P
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Yun Fei,Singapore,Singapore,https://public.tableau.com/profile/feiviz#!/vizhome/BridgestoProsperity_16000105846620/BridgestoProsperity
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,David Gilmore,USA,Springfield,https://drive.google.com/file/d/1l5EFDvnOxhmTdsGwLtImR5JLsBEzVp0E/view?usp=sharing
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Noel Joe Basil,India,Thrissur,https://public.tableau.com/views/VFSGBrdgestoProsperity/B2P?:language=en&:display_count=y&publish=yes&:toolbar=n&:origin=viz_share_link
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Satoshi Ganeko,Japan,Tokyo,https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/B2PVizforSocialGood/B2P?publish=yes
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Tomoko Wakamatsu,Japan,Tokyo,https://tabsoft.co/3cDgrgL
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Wataru Maeda,Japan,Tokyo,https://public.tableau.com/views/BridgestoProsperity_16014654723540/1?:language=ja&:display_count=y&publish=yes&:origin=viz_share_link
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Yasushi Ishikawa,Japan,Tokyo,https://t.co/hu3l11npqQ?amp=1
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Adrian Zinovei,Canada,Toronto,https://public.tableau.com/profile/adrian.zinovei#!/vizhome/BridgesToProsperityReport/BridgesToProsperityReport
Bridges to Prosperity,United States,Denver,Infrastructures,2020-10-20,Samantha Gonsalves,Canada,Toronto,https://public.tableau.com/profile/samantha#!/vizhome/SankeyMinimalTemplatebyDataEmbassy_16009824778740/BridgestoProsperity?publish=yes
